primary_key_composed,season_id,player_id,player_name,team_id,team_abbreviation,position,age,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,divisor_pie,pie
1207_2021_WAS,2021,1207,Russell Westbrook,1610612764,WAS,PG,32,19,19,33.2,7.3,17.9,0.406,1.2,4.1,0.295,6.1,13.8,0.439,0.44,3.2,5.1,0.619,1.8,7.6,9.4,9.5,0.8,0.4,4.9,2.8,18.9,17.699999999999996,0.002386248736097067
1361_2021_CHI,2021,1361,Coby White,1610612741,CHI,PG,20,27,27,33.5,5.6,13.8,0.403,2.4,6.8,0.35,3.2,7.0,0.455,0.489,1.9,2.2,0.867,0.3,4.4,4.7,5.4,0.4,0.1,2.4,2.4,15.4,12.499999999999996,0.0017850767583006064
1278_2021_SAS,2021,1278,Derrick White,1610612759,SAS,SG,26,8,4,23.6,4.3,10.8,0.395,1.9,5.5,0.341,2.4,5.3,0.452,0.483,1.4,1.9,0.733,0.1,1.6,1.8,3.9,1.0,1.0,0.9,2.3,11.8,8.649999999999997,0.0012553515710035552
1175_2021_SAC,2021,1175,Hassan Whiteside,1610612758,SAC,C,31,20,0,14.8,3.5,5.7,0.619,0.0,0.1,0.0,3.5,5.6,0.625,0.619,1.4,2.6,0.529,1.6,4.1,5.7,0.5,0.3,1.4,1.0,1.8,8.4,8.6,0.0012411603405974888
1231_2021_GSW,2021,1231,Andrew Wiggins,1610612744,GSW,PF,25,29,29,32.2,6.7,14.4,0.468,1.9,5.2,0.373,4.8,9.2,0.521,0.535,2.3,3.4,0.67,1.0,3.7,4.8,2.1,0.7,1.3,1.8,2.4,17.7,12.349999999999996,0.0017346723786782774
1419_2021_BOS,2021,1419,Grant Williams,1610612738,BOS,PF,22,24,6,19.3,1.9,4.3,0.451,0.9,2.2,0.415,1.0,2.0,0.49,0.559,0.6,1.2,0.517,1.0,2.0,3.0,1.0,0.5,0.4,1.0,3.0,5.4,2.6000000000000005,0.0003682197988953407
1522_2021_OKC,2021,1522,Kenrich Williams,1610612760,OKC,PF,26,28,6,18.3,2.3,4.3,0.537,0.5,1.2,0.441,1.8,3.1,0.575,0.599,0.4,0.7,0.632,1.4,2.5,3.9,1.7,0.8,0.2,0.9,1.7,5.6,6.499999999999999,0.0010795548912140838
1183_2021_LAC,2021,1183,Lou Williams,1610612746,LAC,PG,34,28,3,22.4,4.4,10.4,0.423,1.1,2.8,0.38,3.3,7.6,0.439,0.474,2.5,2.9,0.854,0.4,2.0,2.4,3.9,0.8,0.1,1.5,1.0,12.4,10.450000000000001,0.001147784062826075
1358_2021_CHI,2021,1358,Patrick Williams,1610612741,CHI,PF,19,26,26,27.7,3.7,8.1,0.455,0.9,2.2,0.397,2.8,5.9,0.477,0.509,1.8,2.3,0.797,0.9,3.7,4.6,1.1,0.7,0.7,1.5,2.3,10.1,7.699999999999999,0.0010996072831131738
1321_2021_BOS,2021,1321,Robert Williams,1610612738,BOS,C,23,21,0,15.1,2.7,3.7,0.727,0.0,0.0,0.0,2.7,3.6,0.737,0.727,0.8,1.1,0.667,2.2,3.1,5.3,0.8,1.0,1.1,1.0,1.6,6.1,8.750000000000002,0.0012392012462823965
1299_2021_NOP,2021,1299,Zion Williamson,1610612740,NOP,PF,20,27,27,32.6,9.6,15.6,0.618,0.2,0.6,0.375,9.4,15.0,0.627,0.625,5.6,7.7,0.718,2.4,4.4,6.8,3.1,1.0,0.7,2.3,2.6,25.0,22.050000000000004,0.0030303030303030307
1187_2021_MIL,2021,1187,D.J. Wilson,1610612749,MIL,PF,24,10,0,9.4,1.4,3.7,0.378,0.8,2.3,0.348,0.6,1.4,0.429,0.486,0.1,0.2,0.5,0.3,1.9,2.2,0.3,0.1,0.3,0.4,1.2,3.7,2.2999999999999994,0.00022870780092477497
1426_2021_CLE,2021,1426,Dylan Windler,1610612739,CLE,SF,24,15,0,17.5,2.1,4.3,0.477,0.9,2.8,0.31,1.2,1.5,0.783,0.577,1.0,1.1,0.882,0.7,3.0,3.7,1.2,0.6,0.5,1.0,1.3,6.0,6.799999999999998,0.0011419934503316817
1191_2021_WAS,2021,1191,Cassius Winston,1610612764,WAS,PG,22,6,0,7.3,0.7,1.7,0.4,0.5,1.2,0.429,0.2,0.5,0.333,0.55,0.3,0.3,1.0,0.0,0.7,0.7,1.0,0.0,0.2,0.2,0.7,2.2,2.1000000000000005,0.0002831142568250759
1330_2021_GSW,2021,1330,James Wiseman,1610612744,GSW,C,19,20,16,21.0,4.9,9.8,0.503,0.5,1.1,0.409,4.5,8.7,0.514,0.526,1.9,3.1,0.623,1.5,4.6,6.1,0.7,0.4,1.3,1.6,3.2,12.2,8.4,0.0011798581361050636
1293_2021_HOU,2021,1293,Christian Wood,1610612745,HOU,C,25,17,17,31.2,8.8,15.7,0.558,1.9,4.5,0.421,6.9,11.2,0.613,0.618,2.6,3.8,0.688,1.8,8.4,10.2,1.3,0.9,1.5,1.8,1.9,22.0,22.449999999999996,0.003528487229862475
484_2021_SAC,2021,484,Robert Woodard,1610612758,SAC,SF,21,6,0,2.8,1.0,1.8,0.545,0.2,0.5,0.333,0.8,1.3,0.625,0.591,0.0,0.3,0.0,0.5,0.8,1.3,0.0,0.0,0.0,0.2,0.0,2.2,1.9500000000000004,0.0002814258911819888
1357_2021_DET,2021,1357,Delon Wright,1610612765,DET,SG,28,28,23,29.4,3.7,8.1,0.456,0.9,2.4,0.353,2.9,5.7,0.5,0.509,2.2,2.8,0.785,1.1,3.5,4.6,4.9,1.4,0.5,1.2,1.1,10.5,13.800000000000002,0.0022362664073894024
1356_2021_CHI,2021,1356,Thaddeus Young,1610612741,CHI,PF,32,23,0,25.7,5.1,8.7,0.587,0.2,0.9,0.238,4.9,7.8,0.628,0.6,0.7,1.5,0.5,2.4,3.4,5.8,4.4,1.4,0.5,2.0,2.9,11.2,12.549999999999995,0.0017922170653338087
1223_2021_ATL,2021,1223,Trae Young,1610612737,ATL,PG,22,26,26,34.7,7.6,17.7,0.429,2.3,6.2,0.369,5.3,11.5,0.462,0.493,9.0,10.2,0.887,0.7,3.2,3.8,9.3,0.8,0.3,4.3,2.0,26.5,22.700000000000003,0.0026419925512104286
1603_2021_CHO,2021,1603,Cody Zeller,1610612766,CHA,C,28,15,12,24.1,4.2,8.0,0.525,0.2,1.1,0.188,4.0,6.9,0.577,0.538,1.5,1.9,0.759,2.6,5.4,8.0,2.5,0.7,0.6,0.9,2.5,10.1,12.700000000000001,0.0018785592781598995
1326_2021_LAC,2021,1326,Ivica Zubac,1610612746,LAC,C,23,30,1,19.5,3.2,4.7,0.669,0.0,0.0,0.0,3.2,4.7,0.674,0.669,2.0,2.4,0.845,2.3,4.4,6.6,1.1,0.4,0.8,1.0,2.6,8.3,10.250000000000002,0.0011258169037289254
1471_2022_TOR,2022,1471,Precious Achiuwa,1610612761,TOR,C,22,73,28,23.6,3.6,8.3,0.439,0.8,2.1,0.359,2.9,6.1,0.468,0.486,1.1,1.8,0.595,2.0,4.5,6.5,1.1,0.5,0.6,1.2,2.1,9.1,7.8,0.0009028300248856994
1274_2022_MEM,2022,1274,Steven Adams,1610612763,MEM,C,28,76,75,26.3,2.8,5.1,0.547,0.0,0.0,0.0,2.8,5.0,0.548,0.547,1.4,2.6,0.543,4.6,5.4,10.0,3.4,0.9,0.8,1.5,2.0,6.9,12.300000000000002,0.0011714285714285717
1243_2022_MIA,2022,1243,Bam Adebayo,1610612748,MIA,C,24,56,56,32.6,7.3,13.0,0.557,0.0,0.1,0.0,7.3,12.9,0.562,0.557,4.6,6.1,0.753,2.4,7.6,10.1,3.4,1.4,0.8,2.6,3.1,19.1,20.199999999999992,0.001975743348982785
493_2022_MEM,2022,493,Santi Aldama,1610612763,MEM,PF,21,32,0,11.3,1.7,4.1,0.402,0.2,1.5,0.125,1.5,2.6,0.56,0.424,0.6,1.0,0.625,1.0,1.7,2.7,0.7,0.2,0.3,0.5,1.1,4.1,2.9500000000000006,0.000280952380952381
494_2022_BRK,2022,494,LaMarcus Aldridge,1610612751,BKN,C,36,47,12,22.3,5.4,9.7,0.55,0.3,1.0,0.304,5.1,8.8,0.578,0.566,1.9,2.2,0.873,1.6,3.9,5.5,0.9,0.3,1.0,0.9,1.7,12.9,12.100000000000003,0.0013280649764021515
1402_2022_NOP,2022,1402,Nickeil Alexander-Walker,1610612740,NOP,SG,23,50,19,26.3,4.7,12.6,0.375,1.9,6.1,0.311,2.8,6.5,0.434,0.45,1.4,1.9,0.722,0.7,2.6,3.3,2.8,0.8,0.4,1.7,1.8,12.8,7.649999999999998,0.0008674452885814715
1402_2022_UTA,2022,1402,Nickeil Alexander-Walker,1610612762,UTA,SG,23,15,2,9.9,1.1,3.2,0.333,0.7,2.2,0.303,0.4,1.0,0.4,0.438,0.7,0.8,0.917,0.1,1.5,1.5,1.1,0.3,0.3,0.5,1.0,3.5,2.9000000000000004,0.00031300593631948195
1341_2022_MIL,2022,1341,Grayson Allen,1610612749,MIL,SG,26,66,61,27.3,3.9,8.6,0.448,2.4,5.9,0.409,1.5,2.7,0.533,0.588,1.0,1.1,0.865,0.5,2.9,3.4,1.5,0.7,0.3,0.7,1.5,11.1,9.600000000000001,0.0009334889148191367
1265_2022_CLE,2022,1265,Jarrett Allen,1610612739,CLE,C,23,56,56,32.3,6.6,9.7,0.677,0.0,0.2,0.1,6.6,9.6,0.688,0.678,2.9,4.2,0.708,3.4,7.3,10.8,1.6,0.8,1.3,1.7,1.7,16.1,20.350000000000005,0.0023792821232316154
1576_2022_NOP,2022,1576,Jose Alvarado,1610612740,NOP,PG,23,54,1,15.4,2.4,5.4,0.446,0.6,2.0,0.291,1.8,3.4,0.538,0.5,0.7,1.0,0.679,0.5,1.4,1.9,2.8,1.3,0.1,0.7,1.4,6.1,6.499999999999999,0.0007370450164417734
501_2022_CLE,2022,501,Justin Anderson,1610612739,CLE,SF,28,3,0,15.7,1.3,2.7,0.5,0.7,2.0,0.333,0.7,0.7,1.0,0.625,1.0,1.3,0.75,0.0,2.0,2.0,2.0,0.3,0.0,0.7,1.3,4.3,4.8999999999999995,0.0005728983982228457
501_2022_IND,2022,501,Justin Anderson,1610612754,IND,SF,28,13,6,20.7,2.5,6.7,0.368,1.0,4.1,0.245,1.5,2.6,0.559,0.443,0.9,1.2,0.8,0.3,2.8,3.1,2.1,0.5,0.5,0.5,1.4,6.8,6.200000000000001,0.0007449684589966958
1344_2022_MEM,2022,1344,Kyle Anderson,1610612763,MEM,PF,28,69,11,21.5,3.0,6.8,0.446,0.5,1.6,0.33,2.5,5.2,0.481,0.484,1.0,1.5,0.638,1.0,4.3,5.3,2.7,1.1,0.7,1.0,1.6,7.6,9.65,0.000919047619047619
1213_2022_MIL,2022,1213,Giannis Antetokounmpo,1610612749,MIL,PF,27,67,67,32.9,10.3,18.6,0.553,1.1,3.6,0.293,9.2,15.0,0.616,0.582,8.3,11.4,0.722,2.0,9.6,11.6,5.8,1.1,1.4,3.3,3.2,29.9,30.2,0.0029366005445352
1542_2022_MIL,2022,1542,Thanasis Antetokounmpo,1610612749,MIL,SF,29,48,6,9.9,1.5,2.7,0.547,0.0,0.3,0.143,1.4,2.4,0.596,0.555,0.6,1.0,0.63,0.8,1.3,2.1,0.5,0.3,0.3,0.5,1.4,3.6,2.7499999999999996,0.0002674056787242318
505_2022_LAL,2022,505,Carmelo Anthony,1610612747,LAL,PF,37,69,3,26.0,4.6,10.5,0.441,2.2,5.8,0.375,2.5,4.7,0.521,0.544,1.9,2.3,0.83,0.9,3.3,4.2,1.0,0.7,0.8,0.9,2.4,13.3,9.549999999999995,0.0011275088547815816
1439_2022_ORL,2022,1439,Cole Anthony,1610612753,ORL,PG,21,65,65,31.7,5.5,14.0,0.391,2.0,6.0,0.338,3.5,8.0,0.432,0.464,3.3,3.9,0.854,0.5,4.9,5.4,5.7,0.7,0.3,2.6,2.6,16.3,13.699999999999998,0.001806672820783331
1276_2022_TOR,2022,1276,OG Anunoby,1610612761,TOR,SF,24,48,48,36.0,6.4,14.5,0.443,2.4,6.6,0.363,4.0,7.9,0.511,0.526,1.9,2.5,0.754,1.5,4.0,5.5,2.6,1.5,0.5,1.7,2.7,17.1,13.100000000000001,0.0015162914520516235
1549_2022_NYK,2022,1549,Ryan Arcidiacono,1610612752,NYK,PG,27,10,0,7.6,0.6,1.2,0.5,0.4,0.9,0.444,0.2,0.3,0.667,0.667,0.0,0.0,0.0,0.0,0.8,0.8,0.4,0.1,0.0,0.3,0.5,1.6,1.5000000000000002,0.00019270298047276466
509_2022_LAL,2022,509,Trevor Ariza,1610612747,LAL,SF,36,24,11,19.3,1.4,4.1,0.333,0.8,3.1,0.27,0.5,1.0,0.52,0.434,0.4,0.8,0.556,0.4,3.0,3.4,1.1,0.5,0.3,0.5,0.8,4.0,4.550000000000002,0.0005371900826446283
511_2022_HOU,2022,511,D.J. Augustin,1610612745,HOU,PG,34,34,2,15.0,1.6,4.0,0.404,1.1,2.8,0.406,0.5,1.2,0.4,0.548,1.0,1.1,0.868,0.2,1.0,1.2,2.2,0.3,0.0,1.3,0.5,5.4,4.7,0.0006180957390846922
511_2022_LAL,2022,511,D.J. Augustin,1610612747,LAL,PG,34,21,0,17.8,1.9,4.1,0.453,1.4,3.2,0.426,0.5,0.9,0.556,0.622,0.2,0.2,1.0,0.2,1.1,1.3,1.6,0.3,0.0,0.5,1.0,5.3,4.699999999999998,0.0005548996458087365
1404_2022_WAS,2022,1404,Deni Avdija,1610612764,WAS,SF,21,82,8,24.2,3.0,7.1,0.432,1.0,3.2,0.317,2.0,3.9,0.525,0.503,1.3,1.7,0.757,0.6,4.5,5.2,2.0,0.7,0.5,1.1,2.3,8.4,8.250000000000002,0.000971731448763251
513_2022_WAS,2022,513,Joel Ayayi,1610612764,WAS,SG,21,7,0,2.9,0.1,0.9,0.167,0.0,0.1,0.0,0.1,0.7,0.2,0.167,0.0,0.0,0.0,0.1,0.3,0.4,0.6,0.0,0.0,0.0,0.0,0.3,0.44999999999999996,5.300353356890459e-05
1240_2022_PHO,2022,1240,Deandre Ayton,1610612756,PHX,C,23,58,58,29.5,7.6,12.0,0.634,0.1,0.3,0.368,7.5,11.7,0.642,0.639,1.8,2.4,0.746,2.6,7.7,10.2,1.4,0.7,0.7,1.6,2.4,17.2,19.65,0.0018283321702721562
1506_2022_UTA,2022,1506,Udoka Azubuike,1610612762,UTA,C,22,17,6,11.5,2.2,2.9,0.755,0.0,0.0,0.0,2.2,2.9,0.755,0.755,0.4,0.6,0.545,1.1,3.1,4.2,0.0,0.1,0.6,0.7,1.5,4.7,5.6499999999999995,0.0006098219104155423
517_2022_SAC,2022,517,Marvin Bagley III,1610612758,SAC,PF,22,30,17,21.9,3.8,8.2,0.463,0.5,2.1,0.242,3.3,6.1,0.538,0.494,1.2,1.6,0.745,2.2,4.9,7.2,0.6,0.3,0.4,0.7,1.7,9.3,9.200000000000003,0.001118473041152514
517_2022_DET,2022,517,Marvin Bagley III,1610612765,DET,PF,22,18,8,27.2,6.2,11.1,0.555,0.4,1.9,0.229,5.7,9.2,0.624,0.575,1.8,3.0,0.593,2.1,4.7,6.8,1.1,0.7,0.4,1.0,2.4,14.6,12.850000000000003,0.0017629304431334893
1347_2022_CHO,2022,1347,LaMelo Ball,1610612766,CHA,PG,20,75,75,32.3,7.2,16.7,0.429,2.9,7.5,0.389,4.2,9.2,0.462,0.517,2.8,3.2,0.872,1.4,5.2,6.7,7.6,1.6,0.4,3.3,3.2,20.1,19.000000000000004,0.0021151063119225206
519_2022_CHI,2022,519,Lonzo Ball,1610612741,CHI,PG,24,35,35,34.6,4.6,10.9,0.423,3.1,7.4,0.423,1.5,3.5,0.423,0.567,0.6,0.8,0.75,1.0,4.4,5.4,5.1,1.8,0.9,2.3,2.4,13.0,14.05,0.0015228701495772817
1323_2022_ORL,2022,1323,Mo Bamba,1610612753,ORL,C,23,71,69,25.7,4.2,8.7,0.48,1.5,4.0,0.381,2.7,4.7,0.563,0.566,0.8,1.0,0.781,2.1,6.0,8.1,1.2,0.5,1.7,1.1,2.6,10.6,11.800000000000002,0.001556112356587103
1514_2022_MEM,2022,1514,Desmond Bane,1610612763,MEM,SF,23,76,76,29.8,6.7,14.5,0.461,3.0,6.9,0.436,3.7,7.6,0.484,0.565,1.8,2.0,0.903,0.6,3.8,4.4,2.7,1.2,0.4,1.5,2.6,18.2,14.299999999999999,0.0013619047619047619
1581_2022_TOR,2022,1581,Dalano Banton,1610612761,TOR,SF,22,64,1,10.9,1.3,3.2,0.411,0.2,0.8,0.255,1.1,2.4,0.464,0.443,0.4,0.7,0.591,0.6,1.3,1.9,1.5,0.4,0.2,0.8,1.1,3.2,2.6999999999999993,0.0003125180855373574
523_2022_ATL,2022,523,Cat Barber,1610612737,ATL,PG,27,3,0,4.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.3,0.0,0.3,0.7,1.0,1.0,0.0,0.0,0.3,0.3,0.0,-1.3500000000000003,-0.00014447000909625986
1271_2022_SAC,2022,1271,Harrison Barnes,1610612758,SAC,PF,29,77,77,33.6,5.1,10.8,0.469,1.8,4.7,0.394,3.2,6.2,0.525,0.554,4.4,5.4,0.826,1.1,4.5,5.6,2.4,0.7,0.2,1.5,1.2,16.4,15.25,0.001853990638866938
1359_2022_TOR,2022,1359,Scottie Barnes,1610612761,TOR,PF,20,74,74,35.4,6.2,12.6,0.492,0.8,2.6,0.301,5.4,10.0,0.543,0.524,2.1,2.9,0.735,2.6,4.9,7.5,3.5,1.1,0.7,1.8,2.6,15.3,14.850000000000005,0.0017188494704554668
1317_2022_NYK,2022,1317,RJ Barrett,1610612752,NYK,SF,21,70,70,34.5,7.0,17.1,0.408,2.0,5.8,0.342,5.0,11.3,0.442,0.466,4.1,5.8,0.714,0.9,4.9,5.8,3.0,0.6,0.2,2.2,2.0,20.0,13.05,0.0016765159301130525
1289_2022_DEN,2022,1289,Will Barton,1610612743,DEN,SG,31,71,71,32.1,5.5,12.6,0.438,2.2,6.1,0.365,3.3,6.6,0.504,0.525,1.4,1.8,0.803,0.6,4.2,4.8,3.9,0.8,0.4,1.8,1.6,14.7,13.199999999999998,0.0013798149793550407
528_2022_PHO,2022,528,Paris Bass,1610612756,PHX,SF,26,2,0,3.5,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.333,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.5,0.0,1.0,1.0,3.0,1.0,9.30448941614329e-05
1479_2022_PHI,2022,1479,Charles Bassey,1610612755,PHI,PF,21,23,0,7.3,1.3,2.0,0.638,0.0,0.2,0.0,1.3,1.9,0.698,0.638,0.4,0.5,0.75,1.0,1.7,2.7,0.3,0.2,0.7,0.3,1.4,3.0,3.5500000000000003,0.0003654707366036959
1544_2022_SAS,2022,1544,Keita Bates-Diop,1610612759,SAS,SF,26,59,14,16.2,2.3,4.5,0.517,0.3,0.9,0.309,2.0,3.5,0.572,0.549,0.8,1.0,0.754,1.1,2.9,3.9,0.7,0.5,0.2,0.8,1.0,5.7,6.250000000000001,0.0006831347688271944
1266_2022_LAC,2022,1266,Nicolas Batum,1610612746,LAC,PF,33,59,54,24.8,3.0,6.6,0.463,1.8,4.6,0.4,1.2,2.0,0.607,0.602,0.4,0.6,0.658,0.5,3.8,4.3,1.7,1.0,0.7,0.7,1.4,8.3,9.5,0.001135955996651919
532_2022_LAL,2022,532,Kent Bazemore,1610612747,LAL,SF,32,39,14,14.0,1.2,3.6,0.324,0.7,2.1,0.363,0.4,1.5,0.271,0.428,0.3,0.4,0.765,0.3,1.4,1.8,0.9,0.6,0.2,0.5,1.8,3.4,1.7499999999999991,0.00020661157024793377
1420_2022_OKC,2022,1420,Darius Bazley,1610612760,OKC,PF,21,69,53,27.9,4.0,9.4,0.422,1.2,3.9,0.297,2.8,5.5,0.511,0.484,1.7,2.5,0.688,1.0,5.3,6.3,1.4,0.8,1.0,1.3,1.0,10.8,10.799999999999999,0.0014227374522460807
1210_2022_WAS,2022,1210,Bradley Beal,1610612764,WAS,SG,28,40,40,36.0,8.7,19.3,0.451,1.6,5.3,0.3,7.1,14.0,0.508,0.492,4.2,5.1,0.833,1.0,3.8,4.7,6.6,0.9,0.4,3.4,2.4,23.2,17.900000000000002,0.002108362779740872
1287_2022_MIN,2022,1287,Malik Beasley,1610612750,MIN,SG,25,79,18,25.0,4.2,10.8,0.391,3.0,8.1,0.377,1.2,2.7,0.432,0.532,0.6,0.8,0.817,0.3,2.5,2.9,1.5,0.5,0.2,0.5,1.1,12.1,8.450000000000003,0.0009152946273830159
536_2022_CHI,2022,536,Jordan Bell,1610612741,CHI,C,27,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,-0.5,-5.419466724474312e-05
538_2022_BRK,2022,538,DeAndre' Bembry,1610612751,BKN,SF,27,48,20,19.8,2.5,4.4,0.568,0.3,0.8,0.417,2.2,3.7,0.599,0.603,0.4,0.7,0.6,0.8,2.4,3.2,1.3,1.0,0.5,0.6,2.2,5.8,6.1499999999999995,0.0006750082318077049
538_2022_MIL,2022,538,DeAndre' Bembry,1610612749,MIL,SF,27,8,0,9.6,0.4,1.0,0.375,0.0,0.0,0.0,0.4,1.0,0.375,0.375,0.0,0.0,0.0,0.5,0.9,1.4,0.8,0.3,0.0,0.1,1.1,0.8,1.25,0.00012154803578374173
540_2022_WAS,2022,540,D?vis Bert?ns,1610612764,WAS,PF,29,34,0,14.7,1.8,5.0,0.351,1.4,4.2,0.319,0.4,0.8,0.519,0.485,0.8,0.9,0.933,0.2,1.6,1.8,0.5,0.3,0.2,0.4,1.6,5.7,3.0,0.00035335689045936394
540_2022_DAL,2022,540,D?vis Bert?ns,1610612742,DAL,PF,29,22,0,13.9,1.8,4.7,0.375,1.4,3.9,0.36,0.4,0.8,0.444,0.524,0.4,0.5,0.8,0.3,2.3,2.5,0.7,0.3,0.3,0.2,1.4,5.3,4.3,0.0004350905595466963
1296_2022_MIN,2022,1296,Patrick Beverley,1610612750,MIN,PG,33,58,54,25.4,3.1,7.5,0.406,1.4,4.2,0.343,1.6,3.3,0.485,0.501,1.7,2.3,0.722,1.1,3.1,4.1,4.6,1.2,0.9,1.3,3.0,9.2,9.799999999999997,0.0010615251299826687
1457_2022_DET,2022,1457,Saddiq Bey,1610612765,DET,SF,22,82,82,33.0,5.5,13.9,0.396,2.6,7.4,0.346,2.9,6.4,0.454,0.489,2.6,3.1,0.827,1.3,4.1,5.4,2.8,0.9,0.2,1.2,1.6,16.1,12.950000000000005,0.001776649746192894
1370_2022_TOR,2022,1370,Khem Birch,1610612761,TOR,C,29,55,28,18.0,1.8,3.6,0.485,0.0,0.3,0.0,1.8,3.4,0.522,0.485,1.0,1.3,0.746,2.2,2.1,4.3,1.0,0.5,0.5,0.5,1.9,4.5,4.949999999999999,0.0005729498234851553
1393_2022_IND,2022,1393,Goga Bitadze,1610612754,IND,C,22,50,16,14.6,2.6,5.0,0.52,0.5,1.6,0.288,2.2,3.4,0.628,0.565,1.3,1.9,0.681,1.6,2.0,3.5,1.1,0.4,0.8,0.9,2.1,7.0,5.700000000000001,0.0006848903574647043
1469_2022_PHO,2022,1469,Bismack Biyombo,1610612756,PHX,C,29,36,3,14.1,2.4,4.0,0.593,0.0,0.0,0.0,2.4,4.0,0.593,0.593,1.1,2.0,0.535,1.8,2.9,4.6,0.6,0.3,0.7,0.7,1.9,5.8,5.749999999999999,0.000535008141428239
546_2022_GSW,2022,546,Nemanja Bjelica,1610612744,GSW,C,33,71,0,16.1,2.3,4.8,0.468,0.8,2.1,0.362,1.5,2.7,0.549,0.547,0.8,1.1,0.728,0.9,3.3,4.1,2.2,0.6,0.4,1.2,1.8,6.1,7.049999999999998,0.0006245847176079732
547_2022_LAC,2022,547,Eric Bledsoe,1610612746,LAC,PG,32,54,29,25.2,3.6,8.7,0.421,0.9,3.0,0.313,2.7,5.6,0.479,0.475,1.6,2.2,0.761,0.5,2.9,3.4,4.2,1.3,0.4,2.1,1.6,9.9,9.350000000000001,0.0011180198493363628
548_2022_POR,2022,548,Keljin Blevins,1610612757,POR,SF,26,31,1,11.3,1.1,3.6,0.306,0.7,2.3,0.292,0.4,1.3,0.333,0.401,0.2,0.4,0.545,0.5,0.9,1.5,0.6,0.4,0.0,0.5,0.9,3.1,1.1500000000000004,0.00015395943503581234
549_2022_ATL,2022,549,Bogdan Bogdanovi?,1610612737,ATL,SG,29,63,27,29.3,5.4,12.6,0.431,2.7,7.3,0.368,2.7,5.3,0.516,0.537,1.5,1.8,0.843,0.5,3.5,4.0,3.1,1.1,0.2,1.1,2.1,15.1,12.450000000000001,0.0013323345283321741
550_2022_UTA,2022,550,Bojan Bogdanovi?,1610612762,UTA,PF,32,69,69,30.9,6.1,13.4,0.455,2.6,6.8,0.387,3.5,6.7,0.524,0.552,3.2,3.8,0.858,0.8,3.4,4.3,1.7,0.5,0.0,1.7,1.7,18.1,12.800000000000004,0.0013815434430653
1504_2022_DEN,2022,1504,Bol Bol,1610612743,DEN,PF,22,14,0,5.8,1.1,1.9,0.556,0.1,0.3,0.25,1.0,1.6,0.609,0.574,0.1,0.4,0.4,0.3,1.1,1.4,0.4,0.1,0.1,0.3,0.3,2.4,2.5000000000000004,0.00026132859457481843
1561_2022_MIN,2022,1561,Leandro Bolmaro,1610612750,MIN,SF,21,35,2,6.9,0.5,1.5,0.315,0.1,0.5,0.278,0.3,1.0,0.333,0.361,0.3,0.4,0.846,0.5,0.8,1.2,0.6,0.2,0.0,0.4,0.7,1.4,1.0499999999999998,0.00011373483535528594
553_2022_TOR,2022,553,Isaac Bonga,1610612761,TOR,SF,22,15,0,4.6,0.2,0.9,0.231,0.1,0.3,0.25,0.1,0.6,0.222,0.269,0.3,0.5,0.625,0.3,0.2,0.5,0.3,0.5,0.1,0.1,0.7,0.8,0.30000000000000016,3.472423172637307e-05
1230_2022_PHO,2022,1230,Devin Booker,1610612756,PHX,SG,25,68,68,34.5,9.7,20.9,0.466,2.7,7.0,0.383,7.0,13.9,0.508,0.53,4.6,5.3,0.868,0.7,4.4,5.0,4.8,1.1,0.4,2.4,2.6,26.8,20.750000000000007,0.001930681553849733
555_2022_LAC,2022,555,Brandon Boston Jr.,1610612746,LAC,SG,20,51,0,14.9,2.5,6.4,0.385,0.7,2.2,0.306,1.8,4.2,0.425,0.437,1.2,1.4,0.819,0.3,1.8,2.2,1.0,0.5,0.3,0.6,0.8,6.7,4.8,0.0005739567140978117
1306_2022_TOR,2022,1306,Chris Boucher,1610612761,TOR,PF,29,80,9,21.1,3.4,7.2,0.464,0.9,2.9,0.297,2.5,4.4,0.575,0.523,1.9,2.4,0.777,2.2,3.9,6.2,0.3,0.6,0.9,0.5,2.2,9.4,8.75,0.001012790092019214
1416_2022_CHO,2022,1416,James Bouknight,1610612766,CHA,SG,21,31,0,9.8,1.6,4.5,0.348,0.5,1.6,0.347,1.0,3.0,0.348,0.408,0.9,1.0,0.871,0.7,1.0,1.7,0.8,0.2,0.0,0.5,0.9,4.6,2.5500000000000003,0.0002838695313369699
558_2022_LAL,2022,558,Avery Bradley,1610612747,LAL,SG,31,62,45,22.7,2.4,5.6,0.423,1.3,3.4,0.39,1.1,2.3,0.471,0.54,0.3,0.3,0.889,0.5,1.7,2.2,0.8,0.9,0.1,0.6,1.9,6.4,4.400000000000002,0.0005194805194805197
