primary_key_composed,season_id,player_id,player_name,team_id,team_abbreviation,position,age,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,divisor_pie,pie,Predicted_PIE_XGB
439_2021_NOP,2021,439,Sindarius Thornwell,1610612740,NOP,SG,26,10,1,5.1,0.5,1.2,0.417,0.3,0.6,0.5,0.2,0.6,0.333,0.542,0.0,0.2,0.0,0.1,0.2,0.3,0.2,0.4,0.0,0.1,0.3,1.3,0.85,0.0001168144025286,0.00019944448
1414_2021_PHI,2021,1414,Matisse Thybulle,1610612755,PHI,SG,23,26,1,17.7,1.2,3.2,0.386,0.6,2.0,0.288,0.7,1.2,0.548,0.476,0.2,0.5,0.5,0.3,1.0,1.3,0.8,1.6,0.8,0.3,2.0,3.3,2.650000000000001,0.0003177267549907,0.00038511155
1133_2021_MEM,2021,1133,Xavier Tillman Sr.,1610612763,MEM,PF,22,19,6,21.2,3.4,6.3,0.546,0.5,1.3,0.375,2.9,5.0,0.589,0.584,0.6,0.8,0.75,1.4,3.1,4.5,1.6,1.0,0.6,0.9,2.5,7.9,8.1,0.0010381953345296,0.0010778549
1394_2021_NYK,2021,1394,Obi Toppin,1610612752,NYK,PF,22,20,0,12.0,2.0,4.2,0.482,0.6,1.9,0.297,1.5,2.3,0.63,0.548,0.4,0.5,0.7,0.3,2.2,2.4,0.5,0.2,0.5,0.5,0.9,4.9,4.500000000000001,0.0006660746003552,0.0005539776
1513_2021_GSW,2021,1513,Juan Toscano-Anderson,1610612744,GSW,SG,27,16,10,21.8,2.6,4.7,0.56,0.7,1.6,0.423,1.9,3.1,0.633,0.633,0.6,0.9,0.714,0.8,4.0,4.8,2.3,0.6,0.7,1.1,2.3,6.6,8.449999999999998,0.0011868811012009,0.0011158137
1229_2021_MIN,2021,1229,Karl-Anthony Towns,1610612750,MIN,C,25,9,9,33.1,7.7,15.1,0.507,2.0,4.7,0.429,5.7,10.4,0.543,0.574,4.4,4.8,0.93,3.1,7.4,10.6,3.3,1.0,1.9,2.8,3.3,21.8,22.1,0.0033320768940821,0.002996634
1138_2021_POR,2021,1138,Gary Trent Jr.,1610612757,POR,SG,22,26,13,30.2,5.5,12.5,0.44,3.2,7.2,0.447,2.3,5.3,0.431,0.569,1.1,1.4,0.784,0.5,1.6,2.1,1.4,0.7,0.2,0.7,1.5,15.3,9.85,0.0012973328943035,0.001323604
1139_2021_HOU,2021,1139,P.J. Tucker,1610612745,HOU,PF,35,26,26,30.0,1.6,4.3,0.375,0.9,2.8,0.329,0.7,1.5,0.462,0.482,0.5,0.7,0.824,1.0,3.6,4.6,1.4,0.8,0.5,1.0,3.0,4.7,4.350000000000001,0.0006836935166994,0.00071119244
1227_2021_IND,2021,1227,Myles Turner,1610612754,IND,C,24,27,27,31.2,4.7,9.4,0.498,1.4,4.4,0.325,3.2,4.9,0.654,0.575,2.4,3.1,0.776,1.3,5.3,6.6,1.0,1.1,3.5,1.4,3.6,13.2,12.599999999999998,0.0017410529224816,0.0016024841
448_2021_MEM,2021,448,Jonas Valančiūnas,1610612763,MEM,C,28,19,18,27.5,6.5,11.2,0.585,0.4,1.1,0.381,6.1,10.1,0.607,0.604,3.1,4.1,0.753,3.2,7.6,10.8,2.1,0.6,0.8,2.2,3.3,16.5,17.600000000000005,0.0022558318379902,0.002222844
1145_2021_CHI,2021,1145,Denzel Valentine,1610612741,CHI,SG,27,23,3,20.1,3.2,8.2,0.388,1.9,5.0,0.377,1.3,3.2,0.405,0.503,0.3,0.3,1.0,0.3,3.6,3.9,1.8,0.7,0.0,0.6,1.3,8.5,7.850000000000001,0.0011210282042127,0.0009994631
1415_2021_MIN,2021,1415,Jarred Vanderbilt,1610612750,MIN,PF,21,27,10,19.1,2.5,4.2,0.602,0.0,0.1,0.5,2.5,4.1,0.604,0.606,1.0,1.9,0.51,1.9,4.1,6.0,1.7,1.1,0.7,0.9,2.2,6.0,8.499999999999998,0.0012815680361854,0.0009934255
1259_2021_TOR,2021,1259,Fred VanVleet,1610612761,TOR,SG,26,28,28,36.4,6.9,16.6,0.417,3.3,8.7,0.377,3.6,7.9,0.462,0.516,3.3,3.6,0.892,0.7,3.5,4.2,6.6,1.7,0.7,2.1,2.3,20.4,18.499999999999996,0.002768632146064,0.0022718813
1413_2021_SAS,2021,1413,Devin Vassell,1610612759,SAS,SF,20,26,1,17.3,1.9,4.8,0.397,1.0,2.4,0.397,1.0,2.4,0.397,0.496,0.7,0.8,0.857,0.6,2.6,3.2,1.1,1.1,0.3,0.5,1.2,5.5,6.05,0.0008780204629562,0.0006607964
1552_2021_MIA,2021,1552,Gabe Vincent,1610612748,MIA,PG,24,18,5,16.2,2.3,6.4,0.353,0.9,3.9,0.239,1.3,2.5,0.533,0.427,0.8,0.9,0.882,0.2,1.0,1.2,1.5,0.4,0.1,1.0,2.0,6.3,2.1500000000000004,0.0003029875986471,0.0005160154
1586_2021_BRK,2021,1586,Noah Vonleh,1610612751,BKN,F,25,3,0,2.7,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.7,0.7,0.0,-1.5,-0.0001695585824902,5.7773745e-05
455_2021_ORL,2021,455,Nikola Vučević,1610612753,ORL,C,30,29,29,33.6,9.3,19.6,0.476,2.6,6.2,0.414,6.8,13.4,0.505,0.542,2.1,2.6,0.816,2.1,9.5,11.6,3.4,1.1,0.6,1.7,1.7,23.4,24.550000000000004,0.004097129506008,0.0025842036
1532_2021_CLE,2021,1532,Dean Wade,1610612739,CLE,PF,24,23,0,8.3,0.7,2.1,0.347,0.5,1.4,0.333,0.3,0.7,0.375,0.459,0.2,0.2,0.8,0.3,0.9,1.3,0.4,0.2,0.1,0.4,0.7,2.1,1.2999999999999998,0.0002183222772692,0.00016618163
1543_2021_WAS,2021,1543,Moritz Wagner,1610612764,WAS,C,23,14,3,13.6,2.3,3.9,0.593,0.4,1.3,0.333,1.9,2.6,0.722,0.648,1.1,1.8,0.64,0.4,2.6,3.1,0.9,0.6,0.3,0.6,2.6,6.1,5.050000000000001,0.0006808223795079,0.000678507
1222_2021_BOS,2021,1222,Kemba Walker,1610612738,BOS,PG,30,13,13,28.0,5.5,15.0,0.364,2.6,7.3,0.358,2.8,7.7,0.37,0.451,2.8,3.2,0.902,0.5,3.2,3.7,4.0,1.1,0.2,2.2,1.3,16.4,11.65,0.0016499079450502,0.001572794
459_2021_SAS,2021,459,Lonnie Walker,1610612759,SAS,SG,22,25,22,26.6,4.0,10.0,0.406,1.6,4.4,0.355,2.5,5.6,0.446,0.484,1.1,1.4,0.8,0.2,2.7,2.9,1.7,0.5,0.4,1.0,2.1,10.8,6.6,0.0009578405050431,0.0010386492
1206_2021_HOU,2021,1206,John Wall,1610612745,HOU,PG,30,19,19,31.1,7.4,16.8,0.441,2.1,5.8,0.351,5.4,11.0,0.488,0.502,3.5,4.7,0.744,0.5,3.2,3.7,6.3,1.0,0.7,3.5,1.4,20.4,16.0,0.0025147347740667,0.0021994782
1161_2021_GSW,2021,1161,Brad Wanamaker,1610612744,GSW,PG,31,29,0,16.0,1.3,4.0,0.336,0.3,1.6,0.222,1.0,2.4,0.408,0.379,1.3,1.5,0.884,0.2,1.6,1.8,2.7,0.8,0.1,0.8,1.4,4.3,4.45,0.0006250438935318,0.0005081133
462_2021_IND,2021,462,T.J. Warren,1610612754,IND,SF,27,4,4,29.3,6.8,12.8,0.529,0.0,1.8,0.0,6.8,11.0,0.614,0.529,2.0,2.5,0.8,0.5,3.0,3.5,1.3,0.5,0.0,1.0,4.0,15.5,9.05,0.0012505181705126,0.0014465686
1163_2021_CHO,2021,1163,P.J. Washington,1610612766,CHA,PF,22,24,24,28.8,4.0,9.6,0.42,1.1,3.3,0.329,3.0,6.3,0.467,0.476,2.0,2.7,0.738,1.7,4.9,6.5,3.0,0.9,1.3,2.0,2.7,11.2,10.5,0.0015531395606833,0.0015021667
1526_2021_TOR,2021,1526,Yuta Watanabe,1610612761,TOR,SF,26,18,0,12.4,1.0,2.8,0.353,0.7,1.6,0.429,0.3,1.3,0.261,0.471,0.4,0.4,1.0,0.9,2.4,3.3,0.4,0.5,0.6,0.4,1.1,3.1,3.85,0.0005761747979646,0.00036889984
1167_2021_BOS,2021,1167,Tremont Waters,1610612738,BOS,PG,23,9,1,10.0,0.7,3.0,0.222,0.3,1.3,0.25,0.3,1.7,0.2,0.278,0.8,0.9,0.875,0.2,0.7,0.9,2.8,0.6,0.0,1.4,0.7,2.4,2.099999999999999,0.0002974082991077,0.00031145455
1169_2021_TOR,2021,1169,Paul Watson,1610612761,TOR,SF,26,13,0,3.2,0.7,1.1,0.643,0.6,0.8,0.727,0.1,0.2,0.333,0.929,0.0,0.0,0.0,0.1,0.6,0.7,0.2,0.0,0.2,0.1,0.5,2.0,1.95,0.0002918287937743,0.0002509538
1170_2021_SAS,2021,1170,Quinndary Weatherspoon,1610612759,SAS,SG,24,5,0,4.8,0.2,1.0,0.2,0.0,0.2,0.0,0.2,0.8,0.25,0.2,0.4,0.4,1.0,0.0,0.4,0.4,0.6,0.2,0.0,1.2,1.4,0.8,-1.4,-0.0002031782889485,7.2946e-05
1207_2021_WAS,2021,1207,Russell Westbrook,1610612764,WAS,PG,32,19,19,33.2,7.3,17.9,0.406,1.2,4.1,0.295,6.1,13.8,0.439,0.44,3.2,5.1,0.619,1.8,7.6,9.4,9.5,0.8,0.4,4.9,2.8,18.9,17.699999999999996,0.002386248736097,0.0026111002
1361_2021_CHI,2021,1361,Coby White,1610612741,CHI,PG,20,27,27,33.5,5.6,13.8,0.403,2.4,6.8,0.35,3.2,7.0,0.455,0.489,1.9,2.2,0.867,0.3,4.4,4.7,5.4,0.4,0.1,2.4,2.4,15.4,12.499999999999996,0.0017850767583006,0.0018778415
1278_2021_SAS,2021,1278,Derrick White,1610612759,SAS,SG,26,8,4,23.6,4.3,10.8,0.395,1.9,5.5,0.341,2.4,5.3,0.452,0.483,1.4,1.9,0.733,0.1,1.6,1.8,3.9,1.0,1.0,0.9,2.3,11.8,8.649999999999997,0.0012553515710035,0.0012854943
1175_2021_SAC,2021,1175,Hassan Whiteside,1610612758,SAC,C,31,20,0,14.8,3.5,5.7,0.619,0.0,0.1,0.0,3.5,5.6,0.625,0.619,1.4,2.6,0.529,1.6,4.1,5.7,0.5,0.3,1.4,1.0,1.8,8.4,8.6,0.0012411603405974,0.0010486585
1231_2021_GSW,2021,1231,Andrew Wiggins,1610612744,GSW,PF,25,29,29,32.2,6.7,14.4,0.468,1.9,5.2,0.373,4.8,9.2,0.521,0.535,2.3,3.4,0.67,1.0,3.7,4.8,2.1,0.7,1.3,1.8,2.4,17.7,12.349999999999996,0.0017346723786782,0.001704074
1419_2021_BOS,2021,1419,Grant Williams,1610612738,BOS,PF,22,24,6,19.3,1.9,4.3,0.451,0.9,2.2,0.415,1.0,2.0,0.49,0.559,0.6,1.2,0.517,1.0,2.0,3.0,1.0,0.5,0.4,1.0,3.0,5.4,2.6000000000000005,0.0003682197988953,0.0006079738
1522_2021_OKC,2021,1522,Kenrich Williams,1610612760,OKC,PF,26,28,6,18.3,2.3,4.3,0.537,0.5,1.2,0.441,1.8,3.1,0.575,0.599,0.4,0.7,0.632,1.4,2.5,3.9,1.7,0.8,0.2,0.9,1.7,5.6,6.499999999999999,0.001079554891214,0.00074020156
1183_2021_LAC,2021,1183,Lou Williams,1610612746,LAC,PG,34,28,3,22.4,4.4,10.4,0.423,1.1,2.8,0.38,3.3,7.6,0.439,0.474,2.5,2.9,0.854,0.4,2.0,2.4,3.9,0.8,0.1,1.5,1.0,12.4,10.45,0.001147784062826,0.0012881492
1358_2021_CHI,2021,1358,Patrick Williams,1610612741,CHI,PF,19,26,26,27.7,3.7,8.1,0.455,0.9,2.2,0.397,2.8,5.9,0.477,0.509,1.8,2.3,0.797,0.9,3.7,4.6,1.1,0.7,0.7,1.5,2.3,10.1,7.699999999999999,0.0010996072831131,0.0011646871
1321_2021_BOS,2021,1321,Robert Williams,1610612738,BOS,C,23,21,0,15.1,2.7,3.7,0.727,0.0,0.0,0.0,2.7,3.6,0.737,0.727,0.8,1.1,0.667,2.2,3.1,5.3,0.8,1.0,1.1,1.0,1.6,6.1,8.750000000000002,0.0012392012462823,0.0008964481
1299_2021_NOP,2021,1299,Zion Williamson,1610612740,NOP,PF,20,27,27,32.6,9.6,15.6,0.618,0.2,0.6,0.375,9.4,15.0,0.627,0.625,5.6,7.7,0.718,2.4,4.4,6.8,3.1,1.0,0.7,2.3,2.6,25.0,22.050000000000004,0.003030303030303,0.0031083096
1187_2021_MIL,2021,1187,D.J. Wilson,1610612749,MIL,PF,24,10,0,9.4,1.4,3.7,0.378,0.8,2.3,0.348,0.6,1.4,0.429,0.486,0.1,0.2,0.5,0.3,1.9,2.2,0.3,0.1,0.3,0.4,1.2,3.7,2.2999999999999994,0.0002287078009247,0.00037342732
1426_2021_CLE,2021,1426,Dylan Windler,1610612739,CLE,SF,24,15,0,17.5,2.1,4.3,0.477,0.9,2.8,0.31,1.2,1.5,0.783,0.577,1.0,1.1,0.882,0.7,3.0,3.7,1.2,0.6,0.5,1.0,1.3,6.0,6.799999999999998,0.0011419934503316,0.00074328337
1191_2021_WAS,2021,1191,Cassius Winston,1610612764,WAS,PG,22,6,0,7.3,0.7,1.7,0.4,0.5,1.2,0.429,0.2,0.5,0.333,0.55,0.3,0.3,1.0,0.0,0.7,0.7,1.0,0.0,0.2,0.2,0.7,2.2,2.1000000000000005,0.000283114256825,0.00025581117
1330_2021_GSW,2021,1330,James Wiseman,1610612744,GSW,C,19,20,16,21.0,4.9,9.8,0.503,0.5,1.1,0.409,4.5,8.7,0.514,0.526,1.9,3.1,0.623,1.5,4.6,6.1,0.7,0.4,1.3,1.6,3.2,12.2,8.4,0.001179858136105,0.0015240464
1293_2021_HOU,2021,1293,Christian Wood,1610612745,HOU,C,25,17,17,31.2,8.8,15.7,0.558,1.9,4.5,0.421,6.9,11.2,0.613,0.618,2.6,3.8,0.688,1.8,8.4,10.2,1.3,0.9,1.5,1.8,1.9,22.0,22.45,0.0035284872298624,0.0023526454
484_2021_SAC,2021,484,Robert Woodard,1610612758,SAC,SF,21,6,0,2.8,1.0,1.8,0.545,0.2,0.5,0.333,0.8,1.3,0.625,0.591,0.0,0.3,0.0,0.5,0.8,1.3,0.0,0.0,0.0,0.2,0.0,2.2,1.9500000000000004,0.0002814258911819,0.00028131332
1357_2021_DET,2021,1357,Delon Wright,1610612765,DET,SG,28,28,23,29.4,3.7,8.1,0.456,0.9,2.4,0.353,2.9,5.7,0.5,0.509,2.2,2.8,0.785,1.1,3.5,4.6,4.9,1.4,0.5,1.2,1.1,10.5,13.800000000000002,0.0022362664073894,0.0015040988
1356_2021_CHI,2021,1356,Thaddeus Young,1610612741,CHI,PF,32,23,0,25.7,5.1,8.7,0.587,0.2,0.9,0.238,4.9,7.8,0.628,0.6,0.7,1.5,0.5,2.4,3.4,5.8,4.4,1.4,0.5,2.0,2.9,11.2,12.549999999999995,0.0017922170653338,0.0016481192
1223_2021_ATL,2021,1223,Trae Young,1610612737,ATL,PG,22,26,26,34.7,7.6,17.7,0.429,2.3,6.2,0.369,5.3,11.5,0.462,0.493,9.0,10.2,0.887,0.7,3.2,3.8,9.3,0.8,0.3,4.3,2.0,26.5,22.700000000000003,0.0026419925512104,0.0027318692
1603_2021_CHO,2021,1603,Cody Zeller,1610612766,CHA,C,28,15,12,24.1,4.2,8.0,0.525,0.2,1.1,0.188,4.0,6.9,0.577,0.538,1.5,1.9,0.759,2.6,5.4,8.0,2.5,0.7,0.6,0.9,2.5,10.1,12.7,0.0018785592781598,0.0016579607
1326_2021_LAC,2021,1326,Ivica Zubac,1610612746,LAC,C,23,30,1,19.5,3.2,4.7,0.669,0.0,0.0,0.0,3.2,4.7,0.674,0.669,2.0,2.4,0.845,2.3,4.4,6.6,1.1,0.4,0.8,1.0,2.6,8.3,10.250000000000002,0.0011258169037289,0.0010983486
1471_2022_TOR,2022,1471,Precious Achiuwa,1610612761,TOR,C,22,73,28,23.6,3.6,8.3,0.439,0.8,2.1,0.359,2.9,6.1,0.468,0.486,1.1,1.8,0.595,2.0,4.5,6.5,1.1,0.5,0.6,1.2,2.1,9.1,7.8,0.0009028300248856,0.0010230972
1274_2022_MEM,2022,1274,Steven Adams,1610612763,MEM,C,28,76,75,26.3,2.8,5.1,0.547,0.0,0.0,0.0,2.8,5.0,0.548,0.547,1.4,2.6,0.543,4.6,5.4,10.0,3.4,0.9,0.8,1.5,2.0,6.9,12.300000000000002,0.0011714285714285,0.001276216
1243_2022_MIA,2022,1243,Bam Adebayo,1610612748,MIA,C,24,56,56,32.6,7.3,13.0,0.557,0.0,0.1,0.0,7.3,12.9,0.562,0.557,4.6,6.1,0.753,2.4,7.6,10.1,3.4,1.4,0.8,2.6,3.1,19.1,20.199999999999992,0.0019757433489827,0.00238795
493_2022_MEM,2022,493,Santi Aldama,1610612763,MEM,PF,21,32,0,11.3,1.7,4.1,0.402,0.2,1.5,0.125,1.5,2.6,0.56,0.424,0.6,1.0,0.625,1.0,1.7,2.7,0.7,0.2,0.3,0.5,1.1,4.1,2.9500000000000006,0.0002809523809523,0.0003687765
494_2022_BRK,2022,494,LaMarcus Aldridge,1610612751,BKN,C,36,47,12,22.3,5.4,9.7,0.55,0.3,1.0,0.304,5.1,8.8,0.578,0.566,1.9,2.2,0.873,1.6,3.9,5.5,0.9,0.3,1.0,0.9,1.7,12.9,12.100000000000003,0.0013280649764021,0.0013216349
1402_2022_NOP,2022,1402,Nickeil Alexander-Walker,1610612740,NOP,SG,23,50,19,26.3,4.7,12.6,0.375,1.9,6.1,0.311,2.8,6.5,0.434,0.45,1.4,1.9,0.722,0.7,2.6,3.3,2.8,0.8,0.4,1.7,1.8,12.8,7.649999999999998,0.0008674452885814,0.0010915058
1402_2022_UTA,2022,1402,Nickeil Alexander-Walker,1610612762,UTA,SG,23,15,2,9.9,1.1,3.2,0.333,0.7,2.2,0.303,0.4,1.0,0.4,0.438,0.7,0.8,0.917,0.1,1.5,1.5,1.1,0.3,0.3,0.5,1.0,3.5,2.9000000000000004,0.0003130059363194,0.00024016846
1341_2022_MIL,2022,1341,Grayson Allen,1610612749,MIL,SG,26,66,61,27.3,3.9,8.6,0.448,2.4,5.9,0.409,1.5,2.7,0.533,0.588,1.0,1.1,0.865,0.5,2.9,3.4,1.5,0.7,0.3,0.7,1.5,11.1,9.6,0.0009334889148191,0.0008983803
1265_2022_CLE,2022,1265,Jarrett Allen,1610612739,CLE,C,23,56,56,32.3,6.6,9.7,0.677,0.0,0.2,0.1,6.6,9.6,0.688,0.678,2.9,4.2,0.708,3.4,7.3,10.8,1.6,0.8,1.3,1.7,1.7,16.1,20.350000000000005,0.0023792821232316,0.0019361937
1576_2022_NOP,2022,1576,Jose Alvarado,1610612740,NOP,PG,23,54,1,15.4,2.4,5.4,0.446,0.6,2.0,0.291,1.8,3.4,0.538,0.5,0.7,1.0,0.679,0.5,1.4,1.9,2.8,1.3,0.1,0.7,1.4,6.1,6.499999999999999,0.0007370450164417,0.0006081957
501_2022_CLE,2022,501,Justin Anderson,1610612739,CLE,SF,28,3,0,15.7,1.3,2.7,0.5,0.7,2.0,0.333,0.7,0.7,1.0,0.625,1.0,1.3,0.75,0.0,2.0,2.0,2.0,0.3,0.0,0.7,1.3,4.3,4.9,0.0005728983982228,0.0004481959
501_2022_IND,2022,501,Justin Anderson,1610612754,IND,SF,28,13,6,20.7,2.5,6.7,0.368,1.0,4.1,0.245,1.5,2.6,0.559,0.443,0.9,1.2,0.8,0.3,2.8,3.1,2.1,0.5,0.5,0.5,1.4,6.8,6.200000000000001,0.0007449684589966,0.0007355437
1344_2022_MEM,2022,1344,Kyle Anderson,1610612763,MEM,PF,28,69,11,21.5,3.0,6.8,0.446,0.5,1.6,0.33,2.5,5.2,0.481,0.484,1.0,1.5,0.638,1.0,4.3,5.3,2.7,1.1,0.7,1.0,1.6,7.6,9.65,0.0009190476190476,0.0010537975
1213_2022_MIL,2022,1213,Giannis Antetokounmpo,1610612749,MIL,PF,27,67,67,32.9,10.3,18.6,0.553,1.1,3.6,0.293,9.2,15.0,0.616,0.582,8.3,11.4,0.722,2.0,9.6,11.6,5.8,1.1,1.4,3.3,3.2,29.9,30.2,0.0029366005445352,0.002881283
1542_2022_MIL,2022,1542,Thanasis Antetokounmpo,1610612749,MIL,SF,29,48,6,9.9,1.5,2.7,0.547,0.0,0.3,0.143,1.4,2.4,0.596,0.555,0.6,1.0,0.63,0.8,1.3,2.1,0.5,0.3,0.3,0.5,1.4,3.6,2.75,0.0002674056787242,0.0003521889
505_2022_LAL,2022,505,Carmelo Anthony,1610612747,LAL,PF,37,69,3,26.0,4.6,10.5,0.441,2.2,5.8,0.375,2.5,4.7,0.521,0.544,1.9,2.3,0.83,0.9,3.3,4.2,1.0,0.7,0.8,0.9,2.4,13.3,9.549999999999995,0.0011275088547815,0.0011148171
1439_2022_ORL,2022,1439,Cole Anthony,1610612753,ORL,PG,21,65,65,31.7,5.5,14.0,0.391,2.0,6.0,0.338,3.5,8.0,0.432,0.464,3.3,3.9,0.854,0.5,4.9,5.4,5.7,0.7,0.3,2.6,2.6,16.3,13.699999999999998,0.0018066728207833,0.0016859293
1276_2022_TOR,2022,1276,OG Anunoby,1610612761,TOR,SF,24,48,48,36.0,6.4,14.5,0.443,2.4,6.6,0.363,4.0,7.9,0.511,0.526,1.9,2.5,0.754,1.5,4.0,5.5,2.6,1.5,0.5,1.7,2.7,17.1,13.1,0.0015162914520516,0.0014983726
1549_2022_NYK,2022,1549,Ryan Arcidiacono,1610612752,NYK,PG,27,10,0,7.6,0.6,1.2,0.5,0.4,0.9,0.444,0.2,0.3,0.667,0.667,0.0,0.0,0.0,0.0,0.8,0.8,0.4,0.1,0.0,0.3,0.5,1.6,1.5000000000000002,0.0001927029804727,0.00020865792
509_2022_LAL,2022,509,Trevor Ariza,1610612747,LAL,SF,36,24,11,19.3,1.4,4.1,0.333,0.8,3.1,0.27,0.5,1.0,0.52,0.434,0.4,0.8,0.556,0.4,3.0,3.4,1.1,0.5,0.3,0.5,0.8,4.0,4.550000000000002,0.0005371900826446,0.00044069602
511_2022_HOU,2022,511,D.J. Augustin,1610612745,HOU,PG,34,34,2,15.0,1.6,4.0,0.404,1.1,2.8,0.406,0.5,1.2,0.4,0.548,1.0,1.1,0.868,0.2,1.0,1.2,2.2,0.3,0.0,1.3,0.5,5.4,4.7,0.0006180957390846,0.00047283643
511_2022_LAL,2022,511,D.J. Augustin,1610612747,LAL,PG,34,21,0,17.8,1.9,4.1,0.453,1.4,3.2,0.426,0.5,0.9,0.556,0.622,0.2,0.2,1.0,0.2,1.1,1.3,1.6,0.3,0.0,0.5,1.0,5.3,4.699999999999998,0.0005548996458087,0.0005021484
1404_2022_WAS,2022,1404,Deni Avdija,1610612764,WAS,SF,21,82,8,24.2,3.0,7.1,0.432,1.0,3.2,0.317,2.0,3.9,0.525,0.503,1.3,1.7,0.757,0.6,4.5,5.2,2.0,0.7,0.5,1.1,2.3,8.4,8.250000000000002,0.0009717314487632,0.000993675
513_2022_WAS,2022,513,Joel Ayayi,1610612764,WAS,SG,21,7,0,2.9,0.1,0.9,0.167,0.0,0.1,0.0,0.1,0.7,0.2,0.167,0.0,0.0,0.0,0.1,0.3,0.4,0.6,0.0,0.0,0.0,0.0,0.3,0.4499999999999999,5.300353356890459e-05,4.214105e-05
1240_2022_PHO,2022,1240,Deandre Ayton,1610612756,PHX,C,23,58,58,29.5,7.6,12.0,0.634,0.1,0.3,0.368,7.5,11.7,0.642,0.639,1.8,2.4,0.746,2.6,7.7,10.2,1.4,0.7,0.7,1.6,2.4,17.2,19.65,0.0018283321702721,0.0017991249
1506_2022_UTA,2022,1506,Udoka Azubuike,1610612762,UTA,C,22,17,6,11.5,2.2,2.9,0.755,0.0,0.0,0.0,2.2,2.9,0.755,0.755,0.4,0.6,0.545,1.1,3.1,4.2,0.0,0.1,0.6,0.7,1.5,4.7,5.65,0.0006098219104155,0.0005636898
517_2022_SAC,2022,517,Marvin Bagley III,1610612758,SAC,PF,22,30,17,21.9,3.8,8.2,0.463,0.5,2.1,0.242,3.3,6.1,0.538,0.494,1.2,1.6,0.745,2.2,4.9,7.2,0.6,0.3,0.4,0.7,1.7,9.3,9.200000000000005,0.0011184730411525,0.0011064752
517_2022_DET,2022,517,Marvin Bagley III,1610612765,DET,PF,22,18,8,27.2,6.2,11.1,0.555,0.4,1.9,0.229,5.7,9.2,0.624,0.575,1.8,3.0,0.593,2.1,4.7,6.8,1.1,0.7,0.4,1.0,2.4,14.6,12.850000000000003,0.0017629304431334,0.0016651384
1347_2022_CHO,2022,1347,LaMelo Ball,1610612766,CHA,PG,20,75,75,32.3,7.2,16.7,0.429,2.9,7.5,0.389,4.2,9.2,0.462,0.517,2.8,3.2,0.872,1.4,5.2,6.7,7.6,1.6,0.4,3.3,3.2,20.1,19.000000000000004,0.0021151063119225,0.0020051727
519_2022_CHI,2022,519,Lonzo Ball,1610612741,CHI,PG,24,35,35,34.6,4.6,10.9,0.423,3.1,7.4,0.423,1.5,3.5,0.423,0.567,0.6,0.8,0.75,1.0,4.4,5.4,5.1,1.8,0.9,2.3,2.4,13.0,14.05,0.0015228701495772,0.0014538536
1323_2022_ORL,2022,1323,Mo Bamba,1610612753,ORL,C,23,71,69,25.7,4.2,8.7,0.48,1.5,4.0,0.381,2.7,4.7,0.563,0.566,0.8,1.0,0.781,2.1,6.0,8.1,1.2,0.5,1.7,1.1,2.6,10.6,11.800000000000002,0.0015561123565871,0.001426269
1514_2022_MEM,2022,1514,Desmond Bane,1610612763,MEM,SF,23,76,76,29.8,6.7,14.5,0.461,3.0,6.9,0.436,3.7,7.6,0.484,0.565,1.8,2.0,0.903,0.6,3.8,4.4,2.7,1.2,0.4,1.5,2.6,18.2,14.3,0.0013619047619047,0.0014630852
1581_2022_TOR,2022,1581,Dalano Banton,1610612761,TOR,SF,22,64,1,10.9,1.3,3.2,0.411,0.2,0.8,0.255,1.1,2.4,0.464,0.443,0.4,0.7,0.591,0.6,1.3,1.9,1.5,0.4,0.2,0.8,1.1,3.2,2.6999999999999997,0.0003125180855373,0.00029784392
523_2022_ATL,2022,523,Cat Barber,1610612737,ATL,PG,27,3,0,4.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.3,0.0,0.3,0.7,1.0,1.0,0.0,0.0,0.3,0.3,0.0,-1.3500000000000003,-0.0001444700090962,3.2662923e-05
1271_2022_SAC,2022,1271,Harrison Barnes,1610612758,SAC,PF,29,77,77,33.6,5.1,10.8,0.469,1.8,4.7,0.394,3.2,6.2,0.525,0.554,4.4,5.4,0.826,1.1,4.5,5.6,2.4,0.7,0.2,1.5,1.2,16.4,15.25,0.0018539906388669,0.0017558342
1359_2022_TOR,2022,1359,Scottie Barnes,1610612761,TOR,PF,20,74,74,35.4,6.2,12.6,0.492,0.8,2.6,0.301,5.4,10.0,0.543,0.524,2.1,2.9,0.735,2.6,4.9,7.5,3.5,1.1,0.7,1.8,2.6,15.3,14.850000000000003,0.0017188494704554,0.0017491323
1317_2022_NYK,2022,1317,RJ Barrett,1610612752,NYK,SF,21,70,70,34.5,7.0,17.1,0.408,2.0,5.8,0.342,5.0,11.3,0.442,0.466,4.1,5.8,0.714,0.9,4.9,5.8,3.0,0.6,0.2,2.2,2.0,20.0,13.05,0.001676515930113,0.0019114363
